9,True,2023-11-08 22:54:36.192793
9,True,2023-11-08 22:54:47.717759
9,True,2023-11-08 22:55:24.382794
9,True,2023-11-08 22:55:35.959301
9,True,2023-11-08 22:55:47.527591
9,True,2023-11-08 22:55:58.996112
9,True,2023-11-08 22:56:10.353980
9,True,2023-11-08 22:56:21.829745
9,True,2023-11-08 22:56:33.917391
9,True,2023-11-08 22:56:45.396357
9,True,2023-11-08 22:56:57.103455
9,True,2023-11-08 22:57:08.829564
9,True,2023-11-08 22:57:20.405491
9,True,2023-11-08 22:57:36.699502
9,True,2023-11-08 22:57:48.260202
9,True,2023-11-08 22:57:59.819717
9,True,2023-11-08 22:58:11.508637
9,True,2023-11-08 22:58:22.969523
9,True,2023-11-08 22:58:34.438249
9,True,2023-11-08 22:58:46.026408
9,True,2023-11-08 22:58:57.345820
9,True,2023-11-08 22:59:08.869015
9,True,2023-11-08 22:59:20.450025
9,True,2023-11-08 22:59:31.935322
9,True,2023-11-08 22:59:43.754387
9,True,2023-11-08 22:59:55.245012
9,True,2023-11-08 23:00:06.556651
9,True,2023-11-08 23:00:18.069962
9,True,2023-11-08 23:00:29.639929
9,True,2023-11-08 23:00:41.380856
9,True,2023-11-08 23:00:53.000590
9,True,2023-11-08 23:01:04.460744
9,True,2023-11-08 23:01:16.072290
9,True,2023-11-08 23:01:27.601946
9,True,2023-11-08 23:01:39.282956
9,True,2023-11-08 23:02:01.083115
9,True,2023-11-08 23:02:19.719315
9,True,2023-11-08 23:02:31.241055
9,True,2023-11-08 23:02:53.733611
9,True,2023-11-08 23:03:13.221549
9,True,2023-11-08 23:03:24.795766
9,True,2023-11-08 23:03:55.352952
