2,True,11/11/23 00:26:22
2,True,11/11/23 00:27:33
2,True,11/11/23 00:28:45
2,True,11/11/23 00:29:56
2,True,11/11/23 00:31:08
2,True,11/11/23 00:32:19
2,True,11/11/23 00:33:31
2,True,11/11/23 00:34:42
2,True,11/11/23 00:36:55
2,True,11/11/23 00:38:07
2,True,11/11/23 00:39:18
2,True,11/11/23 00:40:30
2,True,11/11/23 00:41:41
2,True,11/11/23 00:42:53
2,True,11/11/23 00:44:04
2,True,11/11/23 00:45:16
2,True,11/11/23 00:48:52
2,True,11/11/23 00:50:03
2,True,11/11/23 00:51:47
2,True,11/11/23 00:53:57
2,True,11/11/23 00:55:09
2,True,11/11/23 00:56:20
2,True,11/11/23 00:57:32
2,True,11/11/23 00:58:43
2,True,11/11/23 00:59:55
2,True,11/11/23 01:01:06
2,True,11/11/23 01:02:18
2,True,11/11/23 01:03:29
2,True,11/11/23 01:04:41
2,True,11/11/23 01:05:53
2,True,11/11/23 01:07:04
2,True,11/11/23 01:08:16
2,True,11/11/23 01:09:27
2,True,11/11/23 01:10:39
2,True,11/11/23 01:11:51
2,True,11/11/23 01:13:02
2,True,11/11/23 01:14:14
2,True,11/11/23 01:15:26
2,True,11/11/23 01:16:37
2,True,11/11/23 01:17:49
2,True,11/11/23 01:19:01
2,True,11/11/23 01:20:12
2,True,11/11/23 01:21:24
2,True,11/11/23 01:22:35
2,True,11/11/23 01:23:47
2,True,11/11/23 01:24:59
2,True,11/11/23 01:26:10
2,True,11/11/23 01:27:22
2,True,11/11/23 01:28:33
2,True,11/11/23 01:29:45
2,True,11/11/23 01:30:57
2,True,11/11/23 01:32:08
2,True,11/11/23 01:33:20
2,True,11/11/23 01:34:31
2,True,11/11/23 01:35:43
2,True,11/11/23 01:36:55
2,True,11/11/23 01:38:06
2,True,11/11/23 01:39:18
2,True,11/11/23 01:40:30
2,True,11/11/23 01:41:41
2,True,11/11/23 01:42:53
2,True,11/11/23 01:44:05
2,True,11/11/23 01:45:16
2,True,11/11/23 01:46:28
2,True,11/11/23 01:47:39
2,True,11/11/23 01:48:51
2,True,11/11/23 01:50:02
2,True,11/11/23 01:51:14
2,True,11/11/23 01:52:25
2,True,11/11/23 01:53:37
2,True,11/11/23 01:54:49
2,True,11/11/23 01:56:00
2,True,11/11/23 01:57:12
2,True,11/11/23 01:58:23
2,True,11/11/23 01:59:35
2,True,11/11/23 02:00:47
2,True,11/11/23 02:01:58
2,True,11/11/23 02:03:10
2,True,11/11/23 02:04:22
2,True,11/11/23 02:05:33
2,True,11/11/23 02:06:45
2,True,11/11/23 02:07:56
2,True,11/11/23 02:09:08
2,True,11/11/23 02:10:19
2,True,11/11/23 02:11:31
2,True,11/11/23 02:12:42
2,True,11/11/23 02:13:54
2,True,11/11/23 02:15:05
2,True,11/11/23 02:16:17
2,True,11/11/23 02:17:29
2,True,11/11/23 02:18:40
2,True,11/11/23 02:19:52
2,True,11/11/23 02:21:03
2,True,11/11/23 02:22:15
2,True,11/11/23 02:23:27
2,True,11/11/23 02:24:38
2,True,11/11/23 02:25:50
2,True,11/11/23 02:27:01
2,True,11/11/23 02:28:13
2,True,11/11/23 02:29:24
2,True,11/11/23 02:30:36
2,True,11/11/23 02:31:47
2,True,11/11/23 02:32:59
2,True,11/11/23 02:34:11
2,True,11/11/23 02:35:22
2,True,11/11/23 02:36:34
2,True,11/11/23 02:37:46
2,True,11/11/23 02:38:57
2,True,11/11/23 02:40:09
2,True,11/11/23 02:41:21
2,True,11/11/23 02:42:32
2,True,11/11/23 02:43:46
2,True,11/11/23 02:44:57
2,True,11/11/23 02:46:09
2,True,11/11/23 02:47:20
2,True,11/11/23 02:48:32
2,True,11/11/23 02:49:44
2,True,11/11/23 02:50:55
2,True,11/11/23 02:52:07
2,True,11/11/23 02:53:18
2,True,11/11/23 02:54:30
2,True,11/11/23 02:55:42
2,True,11/11/23 02:56:53
2,True,11/11/23 02:58:05
2,True,11/11/23 02:59:17
2,True,11/11/23 03:00:28
2,True,11/11/23 03:01:40
2,True,11/11/23 03:02:52
2,True,11/11/23 03:04:03
2,True,11/11/23 03:05:14
2,True,11/11/23 03:06:26
2,True,11/11/23 03:07:37
2,True,11/11/23 03:08:49
2,True,11/11/23 03:10:01
2,True,11/11/23 03:11:13
2,True,11/11/23 03:12:24
2,True,11/11/23 03:13:36
2,True,11/11/23 03:14:48
2,True,11/11/23 03:15:59
2,True,11/11/23 03:17:11
2,True,11/11/23 03:18:22
2,True,11/11/23 03:19:34
2,True,11/11/23 03:20:46
2,True,11/11/23 03:21:57
2,True,11/11/23 03:23:09
2,True,11/11/23 03:24:21
2,True,11/11/23 03:25:32
2,True,11/11/23 03:26:44
2,True,11/11/23 03:27:56
2,True,11/11/23 03:29:07
2,True,11/11/23 03:30:19
2,True,11/11/23 03:31:31
2,True,11/11/23 03:32:42
2,True,11/11/23 03:33:54
2,True,11/11/23 03:35:05
2,True,11/11/23 03:36:17
2,True,11/11/23 03:37:28
2,True,11/11/23 03:38:40
2,True,11/11/23 03:39:52
2,True,11/11/23 03:41:03
2,True,11/11/23 03:42:15
2,True,11/11/23 03:43:27
2,True,11/11/23 03:44:38
2,True,11/11/23 03:45:50
2,True,11/11/23 03:47:02
2,True,11/11/23 03:48:13
2,True,11/11/23 03:49:25
2,True,11/11/23 03:50:37
2,True,11/11/23 03:51:48
2,True,11/11/23 03:53:00
2,True,11/11/23 03:54:12
2,True,11/11/23 03:55:23
2,True,11/11/23 03:56:35
2,True,11/11/23 03:57:47
2,True,11/11/23 03:58:58
2,True,11/11/23 04:00:10
2,True,11/11/23 04:01:21
2,True,11/11/23 04:02:33
2,True,11/11/23 04:03:45
2,True,11/11/23 04:04:57
2,True,11/11/23 04:06:08
2,True,11/11/23 04:07:20
2,True,11/11/23 04:08:32
2,True,11/11/23 04:09:44
2,True,11/11/23 04:10:55
2,True,11/11/23 04:12:07
2,True,11/11/23 04:13:18
2,True,11/11/23 04:14:30
2,True,11/11/23 04:15:42
2,True,11/11/23 04:16:53
2,True,11/11/23 04:18:05
2,True,11/11/23 04:19:16
2,True,11/11/23 04:20:28
2,True,11/11/23 04:21:39
