6,True,11/11/23 00:26:33
6,True,11/11/23 00:27:45
6,True,11/11/23 00:28:56
6,True,11/11/23 00:30:08
6,True,11/11/23 00:31:19
6,True,11/11/23 00:32:31
6,True,11/11/23 00:33:42
6,True,11/11/23 00:34:53
6,True,11/11/23 00:37:07
6,True,11/11/23 00:38:18
6,True,11/11/23 00:39:30
6,True,11/11/23 00:40:41
6,True,11/11/23 00:41:52
6,True,11/11/23 00:43:04
6,True,11/11/23 00:44:16
6,True,11/11/23 00:45:27
6,True,11/11/23 00:49:03
6,True,11/11/23 00:50:40
6,True,11/11/23 00:51:58
6,True,11/11/23 00:54:09
6,True,11/11/23 00:55:20
6,True,11/11/23 00:56:31
6,True,11/11/23 00:57:43
6,True,11/11/23 00:58:55
6,True,11/11/23 01:00:06
6,True,11/11/23 01:01:18
6,True,11/11/23 01:02:29
6,True,11/11/23 01:03:41
6,True,11/11/23 01:04:52
6,True,11/11/23 01:06:04
6,True,11/11/23 01:07:16
6,True,11/11/23 01:08:27
6,True,11/11/23 01:09:39
6,True,11/11/23 01:10:50
6,True,11/11/23 01:12:02
6,True,11/11/23 01:13:14
6,True,11/11/23 01:14:25
6,True,11/11/23 01:15:37
6,True,11/11/23 01:16:49
6,True,11/11/23 01:18:00
6,True,11/11/23 01:19:12
6,True,11/11/23 01:20:23
6,True,11/11/23 01:21:35
6,True,11/11/23 01:22:47
6,True,11/11/23 01:23:58
6,True,11/11/23 01:25:10
6,True,11/11/23 01:26:21
6,True,11/11/23 01:27:33
6,True,11/11/23 01:28:45
6,True,11/11/23 01:29:57
6,True,11/11/23 01:31:08
6,True,11/11/23 01:32:19
6,True,11/11/23 01:33:31
6,True,11/11/23 01:34:43
6,True,11/11/23 01:35:55
6,True,11/11/23 01:37:06
6,True,11/11/23 01:38:18
6,True,11/11/23 01:39:29
6,True,11/11/23 01:40:41
6,True,11/11/23 01:41:53
6,True,11/11/23 01:43:04
6,True,11/11/23 01:44:16
6,True,11/11/23 01:45:28
6,True,11/11/23 01:46:39
6,True,11/11/23 01:47:51
6,True,11/11/23 01:49:02
6,True,11/11/23 01:50:14
6,True,11/11/23 01:51:25
6,True,11/11/23 01:52:37
6,True,11/11/23 01:53:48
6,True,11/11/23 01:55:00
6,True,11/11/23 01:56:12
6,True,11/11/23 01:57:23
